"tree_type","pair_type","excluded_status","pairwise_distance"
"consensus","different_household",NA,0.000553407948000001
"consensus","different_household",NA,0.000495393638
"consensus","different_household",NA,0.000660567515
"consensus","different_household",NA,0.000495418113
"consensus","different_household",NA,0.000991622903
"consensus","different_household",NA,0.000759733712
"consensus","different_household",NA,0.000759733712
"consensus","different_household",NA,0.000693561449
"consensus","different_household",NA,0.000693561449
"consensus","different_household",NA,0.000825904121
"consensus","different_household",NA,0.00066051409
"consensus","different_household",NA,0.000660504064
"consensus","different_household",NA,0.000660504064
"consensus","different_household",NA,0.00056143233
"consensus","different_household",NA,0.000660639464
"consensus","different_household",NA,0.000561457726
"consensus","different_household",NA,0.000660885811
"consensus","different_household",NA,0.000627571974
"consensus","different_household",NA,0.000627774084
"consensus","different_household",NA,0.000561538588
"consensus","different_household",NA,0.000561484223
"consensus","different_household",NA,0.000561484223
"consensus","different_household",NA,0.000528456233
"consensus","different_household",NA,0.000528456233
"consensus","different_household",NA,0.000561521127
"consensus","different_household",NA,0.000627597253
"consensus","different_household",NA,0.000660630483
"consensus","different_household",NA,0.000660630483
"consensus","different_household",NA,0.000495405177
"consensus","different_household",NA,0.000462396469
"consensus","different_household",NA,0.00046239025
"consensus","different_household",NA,0.00046239025
"consensus","different_household",NA,0.000726915386
"consensus","different_household",NA,0.00049546899
"consensus","different_household",NA,0.00049546899
"consensus","different_household",NA,0.000693803721
"consensus","different_household",NA,0.00049541717
"consensus","different_household",NA,0.00056147344
"consensus","different_household",NA,0.000528406132
"consensus","different_household",NA,0.000594438975
"consensus","different_household",NA,0.000660499305
"consensus","different_household",NA,0.000627491649
"consensus","different_household",NA,0.000462384259
"consensus","different_household",NA,0.000462383259
"consensus","different_household",NA,0.000627563628
"consensus","different_household",NA,0.000462378264
"consensus","different_household",NA,0.000462378264
"consensus","different_household",NA,0.000726645479
"consensus","different_household",NA,0.000594452786
"consensus","different_household",NA,0.00059443216
"consensus","different_household",NA,0.00066053006
"consensus","different_household",NA,0.000690259711
"consensus","different_household",NA,0.000726992711
"consensus","different_household",NA,0.000627692127
"consensus","different_household",NA,0.000693712194
"consensus","different_household",NA,0.000627660862
"consensus","different_household",NA,0.000561465345
"consensus","different_household",NA,0.000528394555
"consensus","different_household",NA,0.000528394555
"consensus","different_household",NA,0.000495408482
"consensus","different_household",NA,0.000561498408
"consensus","different_household",NA,0.00056150222
"consensus","different_household",NA,0.000561497896
"consensus","different_household",NA,0.000660672919
"consensus","different_household",NA,0.000528437004
"consensus","different_household",NA,0.000561478841
"consensus","different_household",NA,0.000561502572
"consensus","different_household",NA,0.000561502572
"consensus","different_household",NA,0.000627815584
"consensus","different_household",NA,0.000627815584
"consensus","different_household",NA,0.000528420187
"consensus","different_household",NA,0.000528413771
"consensus","different_household",NA,0.000594568085
"consensus","different_household",NA,0.000561463286
"consensus","different_household",NA,0.000561463286
"consensus","different_household",NA,0.0005284464
"consensus","different_household",NA,0.000528419835
"consensus","different_household",NA,0.000528450778
"consensus","different_household",NA,0.000783528752
"consensus","different_household",NA,0.000660801881
"consensus","different_household",NA,0.000462377824
"consensus","different_household",NA,0.000561435889
"consensus","different_household",NA,0.000495385708
"consensus","different_household",NA,0.000693835598
"consensus","different_household",NA,0.00066075771
"consensus","different_household",NA,0.000561547867
"consensus","different_household",NA,0.000462394854
"consensus","different_household",NA,0.000793338833
"consensus","different_household",NA,0.000826367747
"consensus","different_household",NA,0.000726926195
"consensus","different_household",NA,0.000760715625
"consensus","different_household",NA,0.001634751457
"consensus","different_household",NA,0.001634751457
"consensus","different_household",NA,0.001587187375
"consensus","different_household",NA,0.001719566584
"consensus","different_household",NA,0.001719566584
"consensus","different_household",NA,0.001884781916
"consensus","different_household",NA,0.001719523232
"consensus","different_household",NA,0.001686563661
"consensus","different_household",NA,0.001686563661
"consensus","different_household",NA,0.001587166015
"consensus","different_household",NA,0.00165336956
"consensus","different_household",NA,0.001653353911
"consensus","different_household",NA,0.001653353911
"consensus","different_household",NA,0.001686411935
"consensus","different_household",NA,0.001587224731
"consensus","different_household",NA,0.001587224731
"consensus","different_household",NA,0.001984411412
"consensus","different_household",NA,0.001984411412
"consensus","different_household",NA,0.001851895529
"consensus","different_household",NA,0.00185187046
"consensus","different_household",NA,0.001885010864
"consensus","different_household",NA,0.001885010864
"consensus","different_household",NA,0.001719469287
"consensus","different_household",NA,0.001719469287
"consensus","different_household",NA,0.001851752607
"consensus","different_household",NA,0.001851752607
